cenario,concorrencia,repeticao,trabalhador,operacoes
11-heisenbug-com-log,16,10,11,8
11-heisenbug-com-log,16,10,12,5
11-heisenbug-com-log,16,10,13,6
11-heisenbug-com-log,16,10,14,6
11-heisenbug-com-log,16,10,15,7
11-heisenbug-com-log,32,1,0,4
11-heisenbug-com-log,32,1,1,5
11-heisenbug-com-log,32,1,2,4
11-heisenbug-com-log,32,1,3,4
11-heisenbug-com-log,32,1,4,2
11-heisenbug-com-log,32,1,5,2
11-heisenbug-com-log,32,1,6,5
11-heisenbug-com-log,32,1,7,1
11-heisenbug-com-log,32,1,8,5
11-heisenbug-com-log,32,1,9,5
11-heisenbug-com-log,32,1,10,2
11-heisenbug-com-log,32,1,11,2
11-heisenbug-com-log,32,1,12,3
11-heisenbug-com-log,32,1,13,2
11-heisenbug-com-log,32,1,14,1
11-heisenbug-com-log,32,1,15,2
11-heisenbug-com-log,32,1,16,6
11-heisenbug-com-log,32,1,17,3
11-heisenbug-com-log,32,1,18,2
11-heisenbug-com-log,32,1,19,3
11-heisenbug-com-log,32,1,20,4
11-heisenbug-com-log,32,1,21,1
11-heisenbug-com-log,32,1,22,3
11-heisenbug-com-log,32,1,23,2
11-heisenbug-com-log,32,1,24,5
11-heisenbug-com-log,32,1,25,4
11-heisenbug-com-log,32,1,26,2
11-heisenbug-com-log,32,1,27,3
11-heisenbug-com-log,32,1,28,4
11-heisenbug-com-log,32,1,29,1
11-heisenbug-com-log,32,1,30,4
11-heisenbug-com-log,32,1,31,4
11-heisenbug-com-log,32,2,0,3
11-heisenbug-com-log,32,2,1,2
11-heisenbug-com-log,32,2,2,3
11-heisenbug-com-log,32,2,3,5
11-heisenbug-com-log,32,2,4,3
11-heisenbug-com-log,32,2,5,3
11-heisenbug-com-log,32,2,6,3
11-heisenbug-com-log,32,2,7,3
11-heisenbug-com-log,32,2,8,5
11-heisenbug-com-log,32,2,9,4
11-heisenbug-com-log,32,2,10,3
11-heisenbug-com-log,32,2,11,3
11-heisenbug-com-log,32,2,12,4
11-heisenbug-com-log,32,2,13,3
11-heisenbug-com-log,32,2,14,1
11-heisenbug-com-log,32,2,15,2
11-heisenbug-com-log,32,2,16,4
11-heisenbug-com-log,32,2,17,4
11-heisenbug-com-log,32,2,18,2
11-heisenbug-com-log,32,2,19,4
11-heisenbug-com-log,32,2,20,4
11-heisenbug-com-log,32,2,21,1
11-heisenbug-com-log,32,2,22,2
11-heisenbug-com-log,32,2,23,4
11-heisenbug-com-log,32,2,24,3
11-heisenbug-com-log,32,2,25,4
11-heisenbug-com-log,32,2,26,4
11-heisenbug-com-log,32,2,27,3
11-heisenbug-com-log,32,2,28,3
11-heisenbug-com-log,32,2,29,2
11-heisenbug-com-log,32,2,30,2
11-heisenbug-com-log,32,2,31,4
11-heisenbug-com-log,32,3,0,1
11-heisenbug-com-log,32,3,1,2
11-heisenbug-com-log,32,3,2,4
11-heisenbug-com-log,32,3,3,3
11-heisenbug-com-log,32,3,4,3
11-heisenbug-com-log,32,3,5,4
11-heisenbug-com-log,32,3,6,2
11-heisenbug-com-log,32,3,7,2
11-heisenbug-com-log,32,3,8,5
11-heisenbug-com-log,32,3,9,3
11-heisenbug-com-log,32,3,10,2
11-heisenbug-com-log,32,3,11,4
11-heisenbug-com-log,32,3,12,4
11-heisenbug-com-log,32,3,13,3
11-heisenbug-com-log,32,3,14,2
11-heisenbug-com-log,32,3,15,6
11-heisenbug-com-log,32,3,16,4
11-heisenbug-com-log,32,3,17,5
11-heisenbug-com-log,32,3,18,2
11-heisenbug-com-log,32,3,19,2
11-heisenbug-com-log,32,3,20,1
11-heisenbug-com-log,32,3,21,2
11-heisenbug-com-log,32,3,22,2
11-heisenbug-com-log,32,3,23,2
11-heisenbug-com-log,32,3,24,2
11-heisenbug-com-log,32,3,25,5
11-heisenbug-com-log,32,3,26,3
11-heisenbug-com-log,32,3,27,3
11-heisenbug-com-log,32,3,28,4
11-heisenbug-com-log,32,3,29,3
11-heisenbug-com-log,32,3,30,6
11-heisenbug-com-log,32,3,31,4
11-heisenbug-com-log,32,4,0,3
11-heisenbug-com-log,32,4,1,3
11-heisenbug-com-log,32,4,2,2
11-heisenbug-com-log,32,4,3,4
11-heisenbug-com-log,32,4,4,2
11-heisenbug-com-log,32,4,5,3
11-heisenbug-com-log,32,4,6,8
11-heisenbug-com-log,32,4,7,1
11-heisenbug-com-log,32,4,8,3
11-heisenbug-com-log,32,4,9,3
11-heisenbug-com-log,32,4,10,4
11-heisenbug-com-log,32,4,11,4
11-heisenbug-com-log,32,4,12,3
11-heisenbug-com-log,32,4,13,3
11-heisenbug-com-log,32,4,14,2
11-heisenbug-com-log,32,4,15,6
11-heisenbug-com-log,32,4,16,1
11-heisenbug-com-log,32,4,17,5
11-heisenbug-com-log,32,4,18,4
11-heisenbug-com-log,32,4,19,2
11-heisenbug-com-log,32,4,20,3
11-heisenbug-com-log,32,4,21,2
11-heisenbug-com-log,32,4,22,1
11-heisenbug-com-log,32,4,23,3
11-heisenbug-com-log,32,4,24,4
11-heisenbug-com-log,32,4,25,4
11-heisenbug-com-log,32,4,26,1
11-heisenbug-com-log,32,4,27,3
11-heisenbug-com-log,32,4,28,2
11-heisenbug-com-log,32,4,29,4
11-heisenbug-com-log,32,4,30,1
11-heisenbug-com-log,32,4,31,6
11-heisenbug-com-log,32,5,0,2
11-heisenbug-com-log,32,5,1,4
11-heisenbug-com-log,32,5,2,4
11-heisenbug-com-log,32,5,3,1
11-heisenbug-com-log,32,5,4,3
11-heisenbug-com-log,32,5,5,6
11-heisenbug-com-log,32,5,6,3
11-heisenbug-com-log,32,5,7,3
11-heisenbug-com-log,32,5,8,2
11-heisenbug-com-log,32,5,9,3
11-heisenbug-com-log,32,5,10,5
11-heisenbug-com-log,32,5,11,2
11-heisenbug-com-log,32,5,12,4
11-heisenbug-com-log,32,5,13,3
11-heisenbug-com-log,32,5,14,1
11-heisenbug-com-log,32,5,15,4
11-heisenbug-com-log,32,5,16,2
11-heisenbug-com-log,32,5,17,2
11-heisenbug-com-log,32,5,18,1
11-heisenbug-com-log,32,5,19,6
11-heisenbug-com-log,32,5,20,2
11-heisenbug-com-log,32,5,21,4
11-heisenbug-com-log,32,5,22,3
11-heisenbug-com-log,32,5,23,3
11-heisenbug-com-log,32,5,24,2
11-heisenbug-com-log,32,5,25,3
11-heisenbug-com-log,32,5,26,5
11-heisenbug-com-log,32,5,27,4
11-heisenbug-com-log,32,5,28,2
11-heisenbug-com-log,32,5,29,2
11-heisenbug-com-log,32,5,30,3
11-heisenbug-com-log,32,5,31,6
11-heisenbug-com-log,32,6,0,4
11-heisenbug-com-log,32,6,1,2
11-heisenbug-com-log,32,6,2,2
11-heisenbug-com-log,32,6,3,3
11-heisenbug-com-log,32,6,4,5
11-heisenbug-com-log,32,6,5,3
11-heisenbug-com-log,32,6,6,3
11-heisenbug-com-log,32,6,7,3
11-heisenbug-com-log,32,6,8,3
11-heisenbug-com-log,32,6,9,3
11-heisenbug-com-log,32,6,10,3
11-heisenbug-com-log,32,6,11,3
11-heisenbug-com-log,32,6,12,2
11-heisenbug-com-log,32,6,13,6
11-heisenbug-com-log,32,6,14,1
11-heisenbug-com-log,32,6,15,3
11-heisenbug-com-log,32,6,16,3
11-heisenbug-com-log,32,6,17,3
11-heisenbug-com-log,32,6,18,4
11-heisenbug-com-log,32,6,19,1
11-heisenbug-com-log,32,6,20,6
11-heisenbug-com-log,32,6,21,2
11-heisenbug-com-log,32,6,22,1
11-heisenbug-com-log,32,6,23,4
11-heisenbug-com-log,32,6,24,5
11-heisenbug-com-log,32,6,25,4
11-heisenbug-com-log,32,6,26,3
11-heisenbug-com-log,32,6,27,2
11-heisenbug-com-log,32,6,28,1
11-heisenbug-com-log,32,6,29,4
11-heisenbug-com-log,32,6,30,2
11-heisenbug-com-log,32,6,31,6
11-heisenbug-com-log,32,7,0,3
11-heisenbug-com-log,32,7,1,3
11-heisenbug-com-log,32,7,2,7
11-heisenbug-com-log,32,7,3,5
11-heisenbug-com-log,32,7,4,3
11-heisenbug-com-log,32,7,5,1
11-heisenbug-com-log,32,7,6,4
11-heisenbug-com-log,32,7,7,2
11-heisenbug-com-log,32,7,8,6
11-heisenbug-com-log,32,7,9,1
11-heisenbug-com-log,32,7,10,2
11-heisenbug-com-log,32,7,11,6
11-heisenbug-com-log,32,7,12,3
11-heisenbug-com-log,32,7,13,3
11-heisenbug-com-log,32,7,14,2
11-heisenbug-com-log,32,7,15,4
11-heisenbug-com-log,32,7,16,3
11-heisenbug-com-log,32,7,17,1
11-heisenbug-com-log,32,7,18,4
11-heisenbug-com-log,32,7,19,2
11-heisenbug-com-log,32,7,20,3
11-heisenbug-com-log,32,7,21,2
11-heisenbug-com-log,32,7,22,4
11-heisenbug-com-log,32,7,23,4
11-heisenbug-com-log,32,7,24,2
11-heisenbug-com-log,32,7,25,2
11-heisenbug-com-log,32,7,26,3
11-heisenbug-com-log,32,7,27,5
11-heisenbug-com-log,32,7,28,1
11-heisenbug-com-log,32,7,29,3
11-heisenbug-com-log,32,7,30,4
11-heisenbug-com-log,32,7,31,2
11-heisenbug-com-log,32,8,0,2
11-heisenbug-com-log,32,8,1,4
11-heisenbug-com-log,32,8,2,1
11-heisenbug-com-log,32,8,3,1
11-heisenbug-com-log,32,8,4,1
11-heisenbug-com-log,32,8,5,5
11-heisenbug-com-log,32,8,6,2
11-heisenbug-com-log,32,8,7,3
11-heisenbug-com-log,32,8,8,3
11-heisenbug-com-log,32,8,9,2
11-heisenbug-com-log,32,8,10,2
11-heisenbug-com-log,32,8,11,5
11-heisenbug-com-log,32,8,12,3
11-heisenbug-com-log,32,8,13,4
11-heisenbug-com-log,32,8,14,5
11-heisenbug-com-log,32,8,15,4
11-heisenbug-com-log,32,8,16,3
11-heisenbug-com-log,32,8,17,3
11-heisenbug-com-log,32,8,18,1
11-heisenbug-com-log,32,8,19,2
11-heisenbug-com-log,32,8,20,2
11-heisenbug-com-log,32,8,21,5
11-heisenbug-com-log,32,8,22,1
11-heisenbug-com-log,32,8,23,6
11-heisenbug-com-log,32,8,24,3
11-heisenbug-com-log,32,8,25,4
11-heisenbug-com-log,32,8,26,4
11-heisenbug-com-log,32,8,27,5
11-heisenbug-com-log,32,8,28,5
11-heisenbug-com-log,32,8,29,3
11-heisenbug-com-log,32,8,30,2
11-heisenbug-com-log,32,8,31,4
11-heisenbug-com-log,32,9,0,3
11-heisenbug-com-log,32,9,1,2
11-heisenbug-com-log,32,9,2,3
11-heisenbug-com-log,32,9,3,2
11-heisenbug-com-log,32,9,4,7
11-heisenbug-com-log,32,9,5,4
11-heisenbug-com-log,32,9,6,2
11-heisenbug-com-log,32,9,7,4
11-heisenbug-com-log,32,9,8,1
11-heisenbug-com-log,32,9,9,3
11-heisenbug-com-log,32,9,10,2
11-heisenbug-com-log,32,9,11,2
11-heisenbug-com-log,32,9,12,3
11-heisenbug-com-log,32,9,13,3
11-heisenbug-com-log,32,9,14,2
11-heisenbug-com-log,32,9,15,4
11-heisenbug-com-log,32,9,16,2
11-heisenbug-com-log,32,9,17,2
11-heisenbug-com-log,32,9,18,4
11-heisenbug-com-log,32,9,19,5
11-heisenbug-com-log,32,9,20,2
11-heisenbug-com-log,32,9,21,4
11-heisenbug-com-log,32,9,22,4
11-heisenbug-com-log,32,9,23,1
11-heisenbug-com-log,32,9,24,2
11-heisenbug-com-log,32,9,25,4
11-heisenbug-com-log,32,9,26,6
11-heisenbug-com-log,32,9,27,3
11-heisenbug-com-log,32,9,28,4
11-heisenbug-com-log,32,9,29,4
11-heisenbug-com-log,32,9,30,2
11-heisenbug-com-log,32,9,31,4
11-heisenbug-com-log,32,10,0,4
11-heisenbug-com-log,32,10,1,4
11-heisenbug-com-log,32,10,2,2
11-heisenbug-com-log,32,10,3,1
11-heisenbug-com-log,32,10,4,3
11-heisenbug-com-log,32,10,5,5
11-heisenbug-com-log,32,10,6,4
11-heisenbug-com-log,32,10,7,2
11-heisenbug-com-log,32,10,8,2
11-heisenbug-com-log,32,10,9,6
11-heisenbug-com-log,32,10,10,2
11-heisenbug-com-log,32,10,11,5
11-heisenbug-com-log,32,10,12,2
11-heisenbug-com-log,32,10,13,3
11-heisenbug-com-log,32,10,14,5
11-heisenbug-com-log,32,10,15,2
11-heisenbug-com-log,32,10,16,4
11-heisenbug-com-log,32,10,17,3
11-heisenbug-com-log,32,10,18,6
11-heisenbug-com-log,32,10,19,3
11-heisenbug-com-log,32,10,20,2
11-heisenbug-com-log,32,10,21,3
11-heisenbug-com-log,32,10,22,2
11-heisenbug-com-log,32,10,23,4
11-heisenbug-com-log,32,10,24,6
11-heisenbug-com-log,32,10,25,2
11-heisenbug-com-log,32,10,26,3
11-heisenbug-com-log,32,10,27,3
11-heisenbug-com-log,32,10,28,1
11-heisenbug-com-log,32,10,29,1
11-heisenbug-com-log,32,10,30,1
11-heisenbug-com-log,32,10,31,4
